bookings_id,user_id,slot_id,lot_id,start_time,end_time,day_of_week,is_weekend,is_festival,weather_condition,price_at_booking,status
B340,U102,S649,P112,2025-12-09T13:28:00,2025-12-09T14:58:00,Tuesday,False,False,rain,52.62,completed
B341,U154,S1044,P121,2025-12-31T19:33:00,2025-12-31T20:33:00,Wednesday,False,False,clear,34.82,completed
B342,U102,S1062,P121,2025-10-24T19:47:00,2025-10-25T01:47:00,Friday,False,False,haze,37.14,completed
B343,U204,S1034,P120,2025-10-15T09:53:00,2025-10-15T11:23:00,Wednesday,False,False,clear,22.04,completed
B344,U234,S1377,P128,2026-01-07T21:36:00,2026-01-07T22:36:00,Wednesday,False,False,fog,38.4,completed
B345,U146,S1434,P129,2025-12-13T07:17:00,2025-12-13T08:17:00,Saturday,True,False,rain,20.33,completed
B346,U169,S264,P103,2025-12-15T11:56:00,2025-12-15T14:56:00,Monday,False,False,cloudy,24.44,completed
B347,U137,S1384,P128,2025-12-20T07:11:00,2025-12-20T10:11:00,Saturday,True,False,fog,42.87,completed
B348,U168,S283,P104,2026-01-19T07:54:00,2026-01-19T09:54:00,Monday,False,False,clear,48.2,completed
B349,U224,S1300,P126,2025-11-20T09:14:00,2025-11-20T15:14:00,Thursday,False,False,cloudy,19.54,cancelled
B350,U116,S592,P111,2025-10-01T12:25:00,2025-10-01T13:25:00,Wednesday,False,False,clear,53.05,completed
B351,U145,S1424,P129,2025-12-12T11:46:00,2025-12-12T14:46:00,Friday,False,False,rain,18.18,completed
B352,U235,S354,P105,2025-12-21T15:00:00,2025-12-21T21:00:00,Sunday,True,False,clear,23.35,completed
B353,U233,S1199,P124,2025-10-26T14:12:00,2025-10-26T17:12:00,Sunday,True,False,rain,35.86,completed
B354,U198,S256,P103,2025-10-17T18:23:00,2025-10-17T19:53:00,Friday,False,False,haze,27.9,completed
B355,U208,S1434,P129,2025-10-21T12:11:00,2025-10-21T13:41:00,Tuesday,False,True,rain,26.45,completed
B356,U202,S1447,P129,2025-12-03T17:38:00,2025-12-03T23:38:00,Wednesday,False,False,clear,16.87,completed
B357,U110,S547,P109,2025-12-18T20:24:00,2025-12-18T21:24:00,Thursday,False,False,rain,23.43,completed
B358,U236,S1294,P126,2025-10-11T06:45:00,2025-10-11T08:15:00,Saturday,True,False,clear,18.61,completed
B359,U115,S937,P118,2025-10-21T13:11:00,2025-10-21T14:11:00,Tuesday,False,True,cloudy,33.08,completed
B360,U237,S214,P102,2025-10-26T19:54:00,2025-10-26T20:54:00,Sunday,True,False,clear,45.75,completed
B361,U226,S1554,P132,2025-10-15T07:15:00,2025-10-15T11:15:00,Wednesday,False,False,clear,22.84,completed
B362,U142,S510,P108,2026-01-20T19:13:00,2026-01-20T20:43:00,Tuesday,False,False,clear,28.22,cancelled
B363,U146,S897,P117,2025-10-11T17:09:00,2025-10-11T20:09:00,Saturday,True,False,rain,42.75,completed
B364,U105,S745,P114,2025-11-17T19:55:00,2025-11-17T22:55:00,Monday,False,False,clear,33.35,completed
B365,U135,S1513,P132,2025-12-02T19:03:00,2025-12-02T20:03:00,Tuesday,False,False,clear,28.01,completed
B366,U161,S533,P109,2025-12-04T07:45:00,2025-12-04T10:45:00,Thursday,False,False,cloudy,18.39,completed
B367,U238,S646,P112,2025-10-13T12:43:00,2025-10-13T15:43:00,Monday,False,False,clear,47.64,completed
B368,U239,S1062,P121,2026-01-27T19:44:00,2026-01-27T21:44:00,Tuesday,False,False,clear,35.05,completed
B369,U240,S374,P105,2025-11-20T08:07:00,2025-11-20T09:37:00,Thursday,False,False,rain,27.69,completed
B370,U178,S992,P119,2025-11-30T11:34:00,2025-11-30T14:34:00,Sunday,True,False,cloudy,41.24,completed
B371,U195,S643,P112,2026-01-04T18:14:00,2026-01-04T20:14:00,Sunday,True,False,clear,64.29,completed
B372,U219,S766,P115,2026-01-04T19:11:00,2026-01-05T01:11:00,Sunday,True,False,clear,28.03,completed
B373,U126,S538,P109,2026-01-06T22:55:00,2026-01-07T00:25:00,Tuesday,False,False,clear,17.86,completed
B374,U241,S190,P102,2025-12-19T22:28:00,2025-12-19T22:58:00,Friday,False,False,haze,34.37,completed
B375,U241,S1212,P124,2025-12-13T09:52:00,2025-12-13T12:52:00,Saturday,True,False,clear,39.92,completed
B376,U209,S533,P109,2025-12-13T20:58:00,2025-12-13T21:58:00,Saturday,True,False,clear,24.43,completed
B377,U229,S1032,P120,2025-10-25T16:20:00,2025-10-25T18:20:00,Saturday,True,False,clear,22.33,completed
B378,U242,S1481,P131,2026-01-22T08:01:00,2026-01-22T10:01:00,Thursday,False,False,clear,31.2,completed
B379,U145,S1336,P127,2025-12-12T05:29:00,2025-12-12T06:29:00,Friday,False,False,clear,53.25,completed
B380,U243,S1061,P121,2025-12-30T11:01:00,2025-12-30T15:01:00,Tuesday,False,False,fog,28.5,completed
B381,U244,S1437,P129,2025-11-13T08:44:00,2025-11-13T11:44:00,Thursday,False,False,clear,20.93,completed
B382,U235,S1119,P123,2025-12-28T08:53:00,2025-12-28T10:23:00,Sunday,True,False,rain,74.85,completed
B383,U166,S636,P112,2026-01-04T08:14:00,2026-01-04T08:44:00,Sunday,True,False,clear,67.08,completed
B384,U220,S289,P104,2025-11-23T17:42:00,2025-11-23T19:42:00,Sunday,True,False,clear,53.91,completed
B385,U245,S567,P110,2025-10-13T12:28:00,2025-10-13T14:28:00,Monday,False,False,clear,38.87,completed
B386,U246,S611,P111,2025-10-03T19:53:00,2025-10-03T20:53:00,Friday,False,False,cloudy,62.44,completed
B387,U220,S795,P115,2025-10-16T22:08:00,2025-10-17T02:08:00,Thursday,False,False,clear,21.17,completed
B388,U210,S978,P119,2026-01-08T07:19:00,2026-01-08T08:19:00,Thursday,False,False,clear,33.03,completed
B389,U156,S723,P113,2025-10-23T06:07:00,2025-10-23T12:07:00,Thursday,False,False,clear,20.92,completed
B390,U131,S540,P109,2025-10-04T19:07:00,2025-10-04T21:07:00,Saturday,True,False,cloudy,24.44,completed
B391,U150,S418,P106,2025-10-05T20:37:00,2025-10-05T22:37:00,Sunday,True,False,clear,54.71,completed
B392,U203,S628,P111,2026-01-21T12:42:00,2026-01-21T13:42:00,Wednesday,False,False,fog,51.46,completed
B393,U103,S558,P110,2025-10-09T19:10:00,2025-10-09T20:10:00,Thursday,False,False,clear,46.42,cancelled
B394,U247,S1103,P122,2025-12-30T19:14:00,2025-12-30T20:14:00,Tuesday,False,False,clear,50.84,completed
B395,U125,S172,P102,2025-12-17T06:51:00,2025-12-17T09:51:00,Wednesday,False,False,clear,34.0,completed
B396,U248,S895,P117,2025-12-30T17:12:00,2025-12-30T21:12:00,Tuesday,False,False,cloudy,34.5,completed
B397,U188,S1333,P127,2026-01-27T09:34:00,2026-01-27T11:34:00,Tuesday,False,False,clear,62.4,completed
B398,U185,S1014,P119,2025-11-23T16:36:00,2025-11-23T17:36:00,Sunday,True,False,cloudy,40.37,cancelled
B399,U152,S1476,P131,2025-12-14T17:40:00,2025-12-14T18:10:00,Sunday,True,False,haze,29.56,completed
B400,U128,S1292,P126,2025-10-07T06:24:00,2025-10-07T07:24:00,Tuesday,False,False,fog,16.58,completed
B401,U249,S383,P105,2026-01-08T08:44:00,2026-01-08T11:44:00,Thursday,False,False,fog,25.67,cancelled
B402,U111,S619,P111,2025-10-05T13:45:00,2025-10-05T15:15:00,Sunday,True,False,clear,60.09,completed
B403,U250,S1480,P131,2025-12-26T13:55:00,2025-12-26T15:25:00,Friday,False,False,rain,28.71,completed
B404,U116,S1105,P122,2026-01-28T06:44:00,2026-01-28T08:14:00,Wednesday,False,False,clear,41.51,completed
B405,U251,S1063,P121,2025-12-01T13:55:00,2025-12-01T15:25:00,Monday,False,False,clear,31.22,completed
B406,U112,S1136,P123,2025-12-01T08:27:00,2025-12-01T09:27:00,Monday,False,False,clear,57.82,completed
B407,U174,S1218,P124,2025-12-10T12:00:00,2025-12-10T15:00:00,Wednesday,False,False,haze,30.62,completed
B408,U223,S463,P107,2025-12-25T15:01:00,2025-12-25T16:01:00,Thursday,False,True,clear,58.7,completed
B409,U252,S1452,P130,2026-01-25T16:10:00,2026-01-25T17:10:00,Sunday,True,False,clear,56.79,completed
B410,U116,S1430,P129,2025-11-06T18:24:00,2025-11-06T19:24:00,Thursday,False,False,haze,21.25,completed
B411,U253,S446,P107,2026-01-22T18:30:00,2026-01-22T21:30:00,Thursday,False,False,clear,50.6,completed
B412,U206,S1246,P125,2026-01-05T09:13:00,2026-01-05T10:13:00,Monday,False,False,rain,25.24,completed
B413,U254,S611,P111,2025-12-16T23:34:00,2025-12-17T05:34:00,Tuesday,False,False,cloudy,51.77,completed
B414,U140,S1047,P121,2025-11-10T19:38:00,2025-11-10T23:38:00,Monday,False,False,clear,34.75,completed
B415,U224,S622,P111,2025-11-15T19:31:00,2025-11-15T20:31:00,Saturday,True,False,clear,69.28,completed
B416,U255,S1464,P130,2025-10-29T22:59:00,2025-10-30T02:59:00,Wednesday,False,False,rain,55.16,completed
B417,U165,S1490,P132,2026-01-24T09:16:00,2026-01-24T10:46:00,Saturday,True,False,clear,31.33,completed
B418,U192,S1318,P126,2025-10-21T17:30:00,2025-10-21T19:00:00,Tuesday,False,True,clear,23.93,completed
B419,U256,S841,P116,2026-01-05T10:20:00,2026-01-05T11:20:00,Monday,False,False,clear,26.12,completed
B420,U257,S1114,P123,2025-12-03T12:51:00,2025-12-03T13:51:00,Wednesday,False,False,cloudy,51.52,completed
B421,U157,S1004,P119,2026-01-27T02:33:00,2026-01-27T03:33:00,Tuesday,False,False,clear,33.33,completed
B422,U119,S1477,P131,2025-10-31T09:39:00,2025-10-31T10:09:00,Friday,False,False,clear,29.63,completed
B423,U166,S114,P101,2026-01-19T02:34:00,2026-01-19T05:34:00,Monday,False,False,clear,20.13,completed
B424,U149,S539,P109,2025-12-02T12:36:00,2025-12-02T14:06:00,Tuesday,False,False,clear,16.87,completed
B425,U110,S1204,P124,2025-11-24T20:48:00,2025-11-24T21:18:00,Monday,False,False,rain,37.65,completed
B426,U180,S243,P103,2025-12-11T15:54:00,2025-12-11T16:54:00,Thursday,False,False,cloudy,23.29,completed
B427,U241,S699,P113,2026-01-05T18:39:00,2026-01-05T20:39:00,Monday,False,False,fog,27.41,completed
B428,U233,S977,P119,2026-01-13T09:29:00,2026-01-13T10:59:00,Tuesday,False,False,clear,40.75,completed
B429,U258,S1447,P129,2025-12-28T04:13:00,2025-12-28T05:43:00,Sunday,True,False,clear,19.99,completed
B430,U145,S921,P118,2025-11-13T12:01:00,2025-11-13T14:01:00,Thursday,False,False,clear,23.2,completed
B431,U208,S468,P107,2025-12-15T19:46:00,2025-12-15T21:46:00,Monday,False,False,cloudy,46.28,completed
B432,U110,S1102,P122,2026-01-12T16:28:00,2026-01-12T17:28:00,Monday,False,False,cloudy,39.69,completed
B433,U204,S560,P110,2026-01-12T12:13:00,2026-01-12T13:43:00,Monday,False,False,rain,42.65,completed
B434,U247,S1318,P126,2025-10-17T20:49:00,2025-10-17T21:49:00,Friday,False,False,rain,22.62,completed
B435,U186,S220,P103,2025-12-03T20:01:00,2025-12-04T02:01:00,Wednesday,False,False,rain,29.68,completed
B436,U220,S1097,P122,2026-01-13T21:45:00,2026-01-14T01:45:00,Tuesday,False,False,rain,47.9,completed
B437,U259,S1453,P130,2025-10-23T06:33:00,2025-10-23T09:33:00,Thursday,False,False,rain,54.17,completed
B438,U215,S541,P109,2026-01-21T12:36:00,2026-01-21T14:36:00,Wednesday,False,False,clear,17.01,completed
B439,U260,S1046,P121,2025-12-19T06:44:00,2025-12-19T08:44:00,Friday,False,False,clear,30.88,completed
B440,U162,S1038,P120,2025-12-02T14:28:00,2025-12-02T15:28:00,Tuesday,False,False,clear,19.68,completed
B441,U230,S1526,P132,2025-10-16T11:43:00,2025-10-16T12:43:00,Thursday,False,False,clear,22.42,completed
B442,U261,S190,P102,2025-12-27T21:27:00,2025-12-27T23:27:00,Saturday,True,False,clear,38.74,completed
B443,U256,S520,P108,2026-01-22T11:51:00,2026-01-22T14:51:00,Thursday,False,False,clear,24.02,completed
B444,U122,S1040,P120,2025-12-10T20:37:00,2025-12-10T21:37:00,Wednesday,False,False,clear,23.0,completed
B445,U130,S1477,P131,2025-12-17T07:59:00,2025-12-17T08:29:00,Wednesday,False,False,clear,26.29,completed
B446,U256,S757,P115,2026-01-11T06:20:00,2026-01-11T07:50:00,Sunday,True,False,rain,26.03,completed
B447,U207,S1475,P131,2025-10-17T10:17:00,2025-10-17T13:17:00,Friday,False,False,clear,25.89,completed
B448,U244,S1229,P125,2025-11-08T12:50:00,2025-11-08T18:50:00,Saturday,True,False,cloudy,23.22,completed
B449,U173,S830,P116,2025-10-23T20:06:00,2025-10-23T21:36:00,Thursday,False,False,clear,31.19,completed
B450,U189,S506,P108,2025-11-02T17:09:00,2025-11-02T17:39:00,Sunday,True,False,clear,27.75,completed
B451,U177,S1433,P129,2025-11-24T12:08:00,2025-11-24T13:38:00,Monday,False,False,clear,17.06,completed
B452,U234,S574,P110,2025-11-02T03:16:00,2025-11-02T05:16:00,Sunday,True,False,clear,45.5,completed
B453,U148,S739,P114,2025-11-09T06:39:00,2025-11-09T07:09:00,Sunday,True,False,clear,32.03,completed
B454,U262,S1486,P131,2025-11-10T11:27:00,2025-11-10T14:27:00,Monday,False,False,clear,25.52,completed
B455,U220,S291,P104,2026-01-10T16:31:00,2026-01-10T17:01:00,Saturday,True,False,clear,53.82,completed
B456,U187,S743,P114,2025-12-30T12:20:00,2025-12-30T13:20:00,Tuesday,False,False,rain,32.32,completed
B457,U263,S1481,P131,2026-01-09T02:56:00,2026-01-09T04:56:00,Friday,False,False,clear,26.52,completed
B458,U192,S1046,P121,2026-01-17T18:17:00,2026-01-17T20:17:00,Saturday,True,False,clear,42.01,completed
B459,U169,S1101,P122,2026-01-26T04:58:00,2026-01-26T06:28:00,Monday,False,True,fog,58.5,completed
B460,U114,S894,P117,2025-12-04T10:08:00,2025-12-04T16:08:00,Thursday,False,False,clear,33.52,completed
B461,U264,S684,P113,2025-10-10T19:27:00,2025-10-10T20:27:00,Friday,False,False,rain,28.35,completed
B462,U265,S1027,P120,2025-10-19T13:58:00,2025-10-19T14:58:00,Sunday,True,False,rain,22.45,completed
B463,U248,S1018,P119,2025-12-27T08:56:00,2025-12-27T10:26:00,Saturday,True,False,cloudy,44.59,completed
B464,U151,S1528,P132,2025-12-05T20:25:00,2025-12-05T21:55:00,Friday,False,False,clear,28.99,cancelled
B465,U160,S1146,P123,2026-01-25T13:15:00,2026-01-25T16:15:00,Sunday,True,False,clear,57.45,completed
B466,U135,S942,P118,2025-10-16T19:16:00,2025-10-16T20:46:00,Thursday,False,False,clear,27.62,completed
B467,U239,S1245,P125,2026-01-18T08:58:00,2026-01-18T09:58:00,Sunday,True,False,clear,25.59,completed
B468,U247,S566,P110,2025-11-18T08:23:00,2025-11-18T10:23:00,Tuesday,False,False,clear,46.55,completed
B469,U154,S1018,P119,2025-11-30T08:40:00,2025-11-30T10:10:00,Sunday,True,False,clear,45.79,completed
B470,U130,S1139,P123,2025-11-06T13:43:00,2025-11-06T15:13:00,Thursday,False,False,clear,51.99,completed
B471,U151,S898,P117,2025-10-07T08:34:00,2025-10-07T12:34:00,Tuesday,False,False,clear,41.6,completed
B472,U119,S732,P114,2025-12-28T13:02:00,2025-12-28T14:02:00,Sunday,True,False,clear,32.0,completed
B473,U186,S940,P118,2025-12-21T07:44:00,2025-12-21T10:44:00,Sunday,True,False,clear,27.55,completed
B474,U167,S482,P107,2025-10-28T18:36:00,2025-10-28T20:36:00,Tuesday,False,False,cloudy,50.57,completed
B475,U257,S843,P116,2025-11-28T07:20:00,2025-11-28T08:50:00,Friday,False,False,cloudy,27.05,cancelled
B476,U180,S780,P115,2026-01-02T16:10:00,2026-01-02T16:40:00,Friday,False,False,clear,21.18,completed
B477,U261,S469,P107,2025-12-12T03:15:00,2025-12-12T04:15:00,Friday,False,False,haze,39.12,completed
B478,U244,S1474,P131,2025-11-10T03:16:00,2025-11-10T04:16:00,Monday,False,False,clear,25.05,completed
B479,U258,S531,P109,2026-01-18T11:22:00,2026-01-18T12:22:00,Sunday,True,False,rain,21.65,completed
B480,U130,S617,P111,2025-11-09T02:05:00,2025-11-09T03:05:00,Sunday,True,False,clear,60.9,completed
B481,U236,S1480,P131,2025-12-11T20:59:00,2025-12-11T22:29:00,Thursday,False,False,clear,31.11,cancelled
B482,U266,S689,P113,2026-01-20T18:18:00,2026-01-20T21:18:00,Tuesday,False,False,clear,27.12,completed
B483,U249,S1014,P119,2025-11-27T12:53:00,2025-11-27T15:53:00,Thursday,False,False,cloudy,35.5,completed
B484,U173,S427,P106,2025-12-31T20:18:00,2025-12-31T20:48:00,Wednesday,False,False,rain,55.17,completed
B485,U167,S819,P115,2025-11-23T06:46:00,2025-11-23T08:46:00,Sunday,True,False,clear,22.27,completed
B486,U111,S229,P103,2025-12-20T19:46:00,2025-12-20T21:46:00,Saturday,True,False,clear,33.56,completed
B487,U118,S633,P112,2025-11-11T09:05:00,2025-11-11T10:35:00,Tuesday,False,False,clear,54.4,completed
B488,U176,S1511,P132,2025-12-19T08:26:00,2025-12-19T09:56:00,Friday,False,False,fog,27.48,completed
B489,U104,S975,P119,2025-10-06T09:52:00,2025-10-06T13:52:00,Monday,False,False,clear,41.02,completed
B490,U204,S1038,P120,2025-12-30T13:19:00,2025-12-30T14:49:00,Tuesday,False,False,cloudy,18.34,completed
B491,U267,S464,P107,2025-11-14T07:30:00,2025-11-14T09:00:00,Friday,False,False,clear,40.42,completed
B492,U225,S1469,P130,2025-12-06T19:24:00,2025-12-06T20:24:00,Saturday,True,False,rain,73.92,completed
B493,U158,S1505,P132,2025-10-01T21:47:00,2025-10-02T00:47:00,Wednesday,False,False,cloudy,22.24,completed
B494,U268,S1457,P130,2026-01-20T07:31:00,2026-01-20T10:31:00,Tuesday,False,False,fog,49.1,completed
B495,U269,S515,P108,2025-11-07T20:15:00,2025-11-07T21:15:00,Friday,False,False,clear,29.78,cancelled
B496,U164,S1469,P130,2025-11-15T05:43:00,2025-11-15T07:43:00,Saturday,True,False,clear,57.76,completed
B497,U262,S632,P112,2025-10-02T14:04:00,2025-10-02T15:04:00,Thursday,False,False,clear,48.28,completed
B498,U179,S1085,P122,2025-11-15T21:07:00,2025-11-16T01:07:00,Saturday,True,False,fog,46.33,completed
B499,U215,S675,P113,2025-11-01T16:19:00,2025-11-01T18:19:00,Saturday,True,True,clear,33.67,completed
B500,U224,S1308,P126,2025-11-26T06:09:00,2025-11-26T12:09:00,Wednesday,False,False,fog,16.61,completed
B501,U270,S1043,P121,2025-11-07T13:52:00,2025-11-07T17:52:00,Friday,False,False,rain,31.47,completed
B502,U186,S454,P107,2026-01-16T20:06:00,2026-01-17T00:06:00,Friday,False,False,clear,47.3,completed
B503,U206,S1478,P131,2025-11-09T12:21:00,2025-11-09T13:51:00,Sunday,True,False,clear,28.79,completed
B504,U233,S134,P101,2025-12-06T08:53:00,2025-12-06T10:53:00,Saturday,True,False,clear,26.93,completed
B505,U231,S856,P116,2025-12-10T17:02:00,2025-12-10T18:02:00,Wednesday,False,False,cloudy,27.38,completed
B506,U185,S948,P118,2025-11-23T21:05:00,2025-11-23T23:05:00,Sunday,True,False,fog,27.39,completed
B507,U130,S134,P101,2025-11-28T09:08:00,2025-11-28T10:38:00,Friday,False,False,haze,25.11,completed
B508,U249,S1183,P124,2025-11-26T05:17:00,2025-11-26T06:47:00,Wednesday,False,False,clear,29.19,completed
B509,U255,S523,P108,2025-12-19T08:23:00,2025-12-19T09:23:00,Friday,False,False,fog,29.97,completed
B510,U152,S616,P111,2025-11-09T10:23:00,2025-11-09T11:53:00,Sunday,True,False,fog,60.99,cancelled
B511,U137,S1023,P120,2025-10-03T16:22:00,2025-10-03T22:22:00,Friday,False,False,clear,18.84,completed
B512,U131,S996,P119,2025-10-15T19:54:00,2025-10-15T20:24:00,Wednesday,False,False,clear,41.03,completed
B513,U271,S779,P115,2026-01-27T22:41:00,2026-01-28T00:11:00,Tuesday,False,False,cloudy,19.48,completed
B514,U128,S1475,P131,2025-11-23T07:33:00,2025-11-23T10:33:00,Sunday,True,False,clear,29.74,completed
B515,U159,S1206,P124,2025-10-10T19:43:00,2025-10-10T21:43:00,Friday,False,False,fog,36.31,completed
B516,U119,S1485,P131,2025-11-23T19:45:00,2025-11-23T22:45:00,Sunday,True,False,cloudy,33.27,completed
B517,U206,S750,P114,2025-10-12T08:33:00,2025-10-12T11:33:00,Sunday,True,False,clear,39.14,completed
B518,U146,S419,P106,2025-11-28T08:25:00,2025-11-28T09:25:00,Friday,False,False,clear,49.52,completed
B519,U139,S1162,P124,2025-11-07T06:12:00,2025-11-07T10:12:00,Friday,False,False,fog,30.71,completed
B520,U258,S497,P108,2025-10-10T09:11:00,2025-10-10T15:11:00,Friday,False,False,fog,30.21,completed
B521,U205,S721,P113,2025-12-10T09:36:00,2025-12-10T10:36:00,Wednesday,False,False,cloudy,25.01,completed
B522,U272,S611,P111,2025-10-09T04:43:00,2025-10-09T05:13:00,Thursday,False,False,cloudy,52.81,completed
B523,U244,S1426,P129,2026-01-27T18:56:00,2026-01-27T20:26:00,Tuesday,False,False,rain,22.1,completed
B524,U256,S748,P114,2026-01-13T09:26:00,2026-01-13T10:56:00,Tuesday,False,False,clear,34.05,completed
B525,U195,S1499,P132,2025-11-05T20:35:00,2025-11-06T02:35:00,Wednesday,False,False,clear,26.52,completed
B526,U184,S1448,P129,2025-11-17T08:23:00,2025-11-17T09:53:00,Monday,False,False,cloudy,19.99,completed
B527,U224,S1453,P130,2025-11-02T18:10:00,2025-11-02T19:40:00,Sunday,True,False,clear,68.49,completed
B528,U139,S1361,P127,2026-01-10T05:01:00,2026-01-10T06:31:00,Saturday,True,False,clear,56.6,completed
B529,U121,S333,P104,2025-11-05T22:15:00,2025-11-05T23:15:00,Wednesday,False,False,clear,45.32,completed
B530,U118,S1020,P120,2025-10-16T13:34:00,2025-10-16T15:34:00,Thursday,False,False,fog,18.57,completed
B531,U143,S901,P117,2025-11-07T07:49:00,2025-11-07T09:19:00,Friday,False,False,clear,35.89,completed
B532,U243,S744,P114,2025-10-26T11:52:00,2025-10-26T13:52:00,Sunday,True,False,clear,31.44,completed
B533,U239,S245,P103,2025-11-08T05:10:00,2025-11-08T07:10:00,Saturday,True,False,clear,27.02,cancelled
B534,U249,S373,P105,2025-10-01T05:43:00,2025-10-01T08:43:00,Wednesday,False,False,rain,24.2,completed
B535,U132,S369,P105,2025-10-10T02:05:00,2025-10-10T02:35:00,Friday,False,False,fog,22.04,completed
B536,U175,S999,P119,2025-12-28T15:14:00,2025-12-28T16:44:00,Sunday,True,False,fog,40.78,completed
B537,U208,S544,P109,2026-01-15T13:29:00,2026-01-15T19:29:00,Thursday,False,False,clear,17.0,completed
B538,U263,S1248,P125,2025-12-08T05:49:00,2025-12-08T07:19:00,Monday,False,False,clear,20.66,completed
B539,U244,S1225,P125,2025-10-14T17:39:00,2025-10-14T18:39:00,Tuesday,False,False,haze,19.73,completed
B540,U273,S542,P109,2025-10-08T14:21:00,2025-10-08T15:51:00,Wednesday,False,False,clear,17.31,completed
B541,U260,S649,P112,2025-12-23T08:18:00,2025-12-23T09:48:00,Tuesday,False,False,clear,55.02,completed
