payments_id,booking_id,amount,method,status,paid_at
PAY557,B580,52.4,upi,success,2026-01-22T16:49:00
PAY558,B581,172.86,netbanking,success,2025-12-01T01:41:00
PAY559,B582,20.91,wallet,failed,2025-10-21T11:46:00
PAY560,B583,19.39,upi,success,2025-11-07T12:30:00
PAY561,B584,291.48,upi,success,2025-10-17T11:31:00
PAY562,B585,60.59,card,success,2025-12-13T09:19:00
PAY563,B586,49.63,upi,success,2025-10-14T21:38:00
PAY564,B587,44.33,netbanking,success,2026-01-28T08:01:00
PAY565,B588,57.24,netbanking,success,2026-01-06T17:37:00
PAY566,B589,28.36,wallet,success,2025-12-21T11:36:00
PAY567,B590,10.21,card,success,2025-11-25T23:39:00
PAY568,B591,64.16,netbanking,success,2025-12-16T19:45:00
PAY569,B592,93.73,upi,success,2025-11-01T19:41:00
PAY570,B593,14.3,wallet,success,2025-11-15T19:01:00
PAY571,B594,19.23,wallet,success,2025-11-12T12:00:00
PAY572,B595,149.13,netbanking,success,2025-10-25T11:27:00
PAY573,B596,24.02,card,success,2026-01-02T07:39:00
PAY574,B597,248.2,netbanking,success,2025-11-29T12:05:00
PAY575,B598,33.87,upi,success,2025-11-22T17:24:00
PAY576,B599,90.96,upi,success,2025-11-28T07:01:00
PAY577,B600,241.12,card,success,2026-01-03T10:39:00
PAY578,B601,21.13,upi,success,2025-12-03T18:29:00
PAY579,B602,162.57,netbanking,success,2025-11-05T19:11:00
PAY580,B603,50.79,upi,success,2025-11-12T21:52:00
PAY581,B604,58.5,card,success,2026-01-17T12:34:00
PAY582,B605,20.8,netbanking,success,2025-10-08T08:17:00
PAY583,B606,76.5,wallet,success,2026-01-08T16:53:00
PAY584,B607,80.13,netbanking,success,2025-10-29T08:27:00
PAY585,B608,126.62,upi,success,2025-12-25T18:42:00
PAY586,B609,144.76,wallet,success,2025-11-01T20:17:00
PAY587,B610,286.2,upi,success,2025-10-01T19:39:00
PAY588,B611,71.61,netbanking,success,2025-10-29T18:48:00
PAY589,B612,25.67,card,success,2025-10-26T15:23:00
PAY590,B613,43.74,netbanking,success,2025-11-07T11:50:00
PAY591,B614,123.84,wallet,success,2025-10-22T19:29:00
PAY592,B615,43.02,card,failed,2025-12-28T13:34:00
PAY593,B616,52.8,upi,success,2025-11-04T13:23:00
PAY594,B617,46.98,wallet,success,2025-10-15T19:28:00
PAY595,B618,31.26,wallet,success,2025-12-18T19:48:00
PAY596,B620,136.76,netbanking,failed,2025-10-21T14:15:00
PAY597,B621,120.6,upi,success,2025-10-08T22:52:00
PAY598,B622,37.34,card,success,2026-01-05T03:49:00
PAY599,B623,45.96,upi,success,2026-01-11T14:41:00
PAY600,B624,95.28,card,success,2025-12-07T13:42:00
PAY601,B625,140.34,netbanking,success,2025-11-12T17:10:00
PAY602,B626,101.16,netbanking,success,2025-11-06T07:14:00
PAY603,B627,23.17,card,success,2025-11-09T23:30:00
PAY604,B628,33.54,upi,success,2025-12-02T19:30:00
PAY605,B629,93.54,netbanking,success,2025-11-21T18:10:00
PAY606,B630,32.6,card,success,2025-10-20T20:23:00
PAY607,B631,17.55,netbanking,success,2025-10-24T10:33:00
PAY608,B632,116.38,upi,success,2026-01-04T14:10:00
PAY609,B633,47.03,wallet,success,2026-01-27T19:05:00
PAY610,B634,48.34,card,success,2026-01-12T18:21:00
PAY611,B635,17.05,card,success,2026-01-01T03:29:00
PAY612,B636,94.52,wallet,success,2025-12-03T06:50:00
PAY613,B637,46.84,netbanking,success,2026-01-17T17:52:00
PAY614,B638,26.36,card,success,2025-11-22T20:39:00
PAY615,B639,34.91,netbanking,success,2025-10-04T21:04:00
PAY616,B640,35.47,upi,success,2025-10-07T23:50:00
PAY617,B641,62.94,upi,success,2025-10-27T04:53:00
PAY618,B642,42.47,card,success,2025-12-18T14:38:00
PAY619,B643,78.94,card,success,2025-11-27T06:07:00
PAY620,B644,60.08,card,success,2025-11-07T17:12:00
PAY621,B645,59.88,upi,success,2025-12-09T11:56:00
PAY622,B647,36.2,netbanking,success,2025-12-03T10:37:00
PAY623,B648,19.27,netbanking,success,2025-11-10T13:59:00
PAY624,B649,63.07,wallet,success,2025-12-12T08:07:00
PAY625,B650,24.12,netbanking,failed,2026-01-04T07:11:00
PAY626,B651,23.39,upi,success,2025-10-25T04:41:00
PAY627,B652,46.65,wallet,success,2025-12-02T16:16:00
PAY628,B653,18.0,upi,success,2025-12-30T17:17:00
PAY629,B654,85.5,netbanking,success,2026-01-25T18:58:00
PAY630,B655,32.19,netbanking,success,2026-01-08T18:48:00
PAY631,B656,136.16,upi,success,2025-12-05T19:27:00
PAY632,B657,30.27,wallet,success,2026-01-23T09:38:00
PAY633,B658,33.55,netbanking,success,2025-10-23T12:47:00
PAY634,B659,20.36,netbanking,success,2025-12-31T16:12:00
PAY635,B660,34.19,upi,success,2025-10-10T11:46:00
PAY636,B661,97.11,upi,success,2025-11-07T09:48:00
PAY637,B662,59.58,upi,success,2025-11-25T12:39:00
PAY638,B663,31.02,wallet,success,2026-01-26T14:24:00
PAY639,B665,41.52,wallet,success,2025-11-05T03:55:00
PAY640,B666,23.19,netbanking,success,2025-10-03T08:01:00
PAY641,B667,59.27,netbanking,success,2025-10-15T11:16:00
PAY642,B668,25.98,card,success,2025-10-15T06:09:00
PAY643,B669,13.69,card,success,2025-11-26T08:32:00
PAY644,B670,54.78,upi,success,2025-11-17T07:06:00
PAY645,B671,198.12,upi,success,2025-12-08T16:37:00
PAY646,B672,54.92,card,success,2025-11-17T08:58:00
PAY647,B673,20.88,upi,success,2025-10-15T21:23:00
PAY648,B674,171.6,card,success,2025-11-27T17:22:00
PAY649,B675,42.16,card,success,2025-11-18T15:55:00
PAY650,B676,55.23,netbanking,success,2025-12-02T17:32:00
PAY651,B677,17.5,wallet,success,2026-01-07T19:14:00
PAY652,B678,21.66,wallet,success,2026-01-02T00:59:00
PAY653,B679,46.54,netbanking,success,2025-12-12T16:03:00
PAY654,B680,36.5,upi,success,2025-11-26T17:21:00
PAY655,B681,107.88,card,success,2026-01-18T20:33:00
PAY656,B682,23.29,netbanking,success,2025-12-28T06:19:00
PAY657,B683,101.19,upi,success,2025-10-19T08:59:00
PAY658,B684,52.9,upi,success,2025-12-19T12:17:00
PAY659,B685,39.97,card,success,2025-10-03T20:57:00
PAY660,B686,47.73,card,success,2025-10-23T20:08:00
PAY661,B687,57.53,card,success,2025-12-22T01:09:00
PAY662,B688,27.85,wallet,success,2025-10-18T21:47:00
PAY663,B689,17.95,card,success,2025-10-14T14:15:00
PAY664,B690,103.95,netbanking,success,2025-10-20T08:34:00
PAY665,B691,70.88,upi,success,2025-10-31T20:07:00
PAY666,B692,50.58,wallet,success,2025-10-24T18:39:00
PAY667,B693,14.33,upi,success,2025-10-21T09:36:00
PAY668,B694,24.16,upi,success,2025-10-24T08:03:00
PAY669,B695,80.01,upi,success,2026-01-20T16:09:00
PAY670,B696,102.46,wallet,success,2025-10-17T15:18:00
PAY671,B697,276.9,upi,success,2026-01-07T08:39:00
PAY672,B698,49.0,wallet,success,2025-12-14T16:49:00
PAY673,B699,59.6,card,success,2025-10-09T18:05:00
PAY674,B700,56.33,wallet,success,2025-11-09T18:04:00
PAY675,B701,17.38,card,success,2025-11-28T17:45:00
PAY676,B702,18.3,netbanking,success,2026-01-01T06:56:00
PAY677,B703,44.7,card,success,2025-11-17T18:23:00
PAY678,B704,41.6,card,success,2025-10-22T07:18:00
PAY679,B705,77.37,netbanking,success,2025-10-01T11:36:00
PAY680,B706,379.38,netbanking,success,2025-11-14T08:15:00
PAY681,B707,38.7,netbanking,success,2025-12-26T00:37:00
PAY682,B709,66.8,card,success,2025-11-16T22:44:00
PAY683,B710,113.24,upi,success,2025-12-21T08:55:00
PAY684,B711,91.6,card,success,2026-01-07T18:38:00
PAY685,B712,27.91,netbanking,success,2025-11-25T07:37:00
PAY686,B713,22.11,upi,success,2025-10-28T12:35:00
PAY687,B714,79.35,card,success,2025-11-08T12:22:00
PAY688,B715,13.14,card,success,2025-10-18T12:43:00
PAY689,B716,131.94,card,success,2025-10-09T18:48:00
PAY690,B717,58.3,upi,success,2025-12-18T16:20:00
PAY691,B719,59.98,netbanking,success,2026-01-07T09:45:00
PAY692,B720,178.14,upi,success,2025-12-29T20:32:00
PAY693,B721,57.91,card,success,2025-10-22T21:51:00
PAY694,B722,44.73,card,success,2025-11-01T11:05:00
PAY695,B723,138.9,netbanking,success,2026-01-21T08:57:00
PAY696,B724,30.36,wallet,success,2025-11-04T17:38:00
PAY697,B725,22.31,card,success,2025-11-22T21:11:00
PAY698,B726,30.8,wallet,success,2025-11-15T17:42:00
PAY699,B728,47.29,netbanking,success,2025-12-18T10:09:00
PAY700,B729,39.99,upi,success,2025-10-08T08:11:00
PAY701,B730,85.25,netbanking,success,2025-12-14T21:41:00
PAY702,B731,105.48,upi,success,2025-12-04T04:05:00
PAY703,B732,75.18,wallet,success,2025-12-08T05:50:00
PAY704,B733,114.12,netbanking,success,2025-10-02T07:18:00
PAY705,B734,54.18,upi,success,2025-11-02T17:49:00
PAY706,B735,15.72,card,success,2025-10-18T08:51:00
PAY707,B736,16.73,wallet,success,2025-11-06T07:21:00
PAY708,B737,158.72,netbanking,success,2025-10-06T05:04:00
PAY709,B738,20.75,netbanking,success,2026-01-02T21:58:00
PAY710,B739,11.12,card,success,2025-10-10T17:36:00
PAY711,B740,210.18,card,failed,2025-12-04T16:04:00
PAY712,B741,130.06,netbanking,success,2025-10-21T22:42:00
PAY713,B742,12.7,netbanking,success,2025-10-16T10:52:00
PAY714,B744,54.7,card,success,2025-10-04T06:03:00
PAY715,B745,30.87,card,success,2025-10-18T09:08:00
PAY716,B746,33.66,wallet,success,2025-10-30T17:33:00
PAY717,B747,39.83,netbanking,success,2025-10-31T06:33:00
PAY718,B748,142.28,upi,success,2025-12-04T20:45:00
PAY719,B749,8.14,netbanking,success,2025-12-03T12:55:00
PAY720,B750,71.16,upi,success,2025-10-26T06:06:00
PAY721,B751,31.77,netbanking,success,2026-01-25T16:47:00
PAY722,B752,49.37,upi,success,2025-10-31T01:21:00
PAY723,B753,140.13,upi,success,2026-01-09T19:16:00
PAY724,B754,41.0,card,success,2025-10-23T19:08:00
PAY725,B755,67.38,upi,success,2025-11-05T13:38:00
PAY726,B756,22.11,wallet,failed,2025-10-16T06:31:00
PAY727,B757,68.5,wallet,success,2025-11-23T09:57:00
PAY728,B758,98.96,netbanking,success,2025-12-18T15:53:00
PAY729,B759,41.37,wallet,success,2025-10-16T15:06:00
PAY730,B760,387.3,netbanking,success,2025-12-13T13:52:00
PAY731,B761,9.08,wallet,success,2025-11-19T13:16:00
PAY732,B762,103.24,wallet,success,2025-10-11T09:06:00
PAY733,B763,9.15,wallet,success,2025-10-01T17:04:00
PAY734,B764,30.62,wallet,success,2026-01-09T08:20:00
PAY735,B765,103.08,netbanking,success,2025-11-11T07:57:00
PAY736,B766,141.9,netbanking,success,2025-10-21T18:38:00
PAY737,B767,22.04,netbanking,success,2025-10-22T14:29:00
PAY738,B768,22.13,card,success,2025-12-16T03:39:00
PAY739,B769,57.92,netbanking,success,2025-10-20T17:11:00
PAY740,B771,90.68,wallet,success,2025-12-27T13:34:00
PAY741,B772,23.84,upi,success,2025-11-14T13:45:00
PAY742,B773,36.0,netbanking,success,2025-10-17T09:56:00
PAY743,B774,16.34,wallet,success,2025-10-11T04:43:00
PAY744,B775,80.92,upi,success,2025-11-26T06:35:00
PAY745,B776,44.69,wallet,success,2025-12-03T16:32:00
PAY746,B777,23.89,wallet,success,2025-10-24T06:44:00
PAY747,B778,132.96,wallet,success,2025-11-09T12:00:00
PAY748,B779,43.7,wallet,success,2025-12-06T19:36:00
PAY749,B780,82.68,card,failed,2026-01-15T08:30:00
PAY750,B781,40.7,wallet,success,2025-12-23T08:01:00
PAY751,B782,35.98,wallet,success,2025-11-10T20:31:00
PAY752,B783,34.48,card,success,2025-10-23T19:20:00
PAY753,B784,50.49,card,success,2025-12-23T17:30:00
PAY754,B785,14.65,wallet,success,2026-01-14T11:46:00
PAY755,B786,59.79,wallet,success,2026-01-16T10:02:00
PAY756,B787,48.76,card,success,2025-12-07T13:33:00
PAY757,B788,43.0,wallet,success,2026-01-12T10:19:00
PAY758,B789,41.22,netbanking,success,2025-10-16T10:18:00
PAY759,B790,71.4,wallet,success,2025-11-17T12:08:00
PAY760,B791,61.92,wallet,success,2026-01-13T07:51:00
PAY761,B792,37.3,netbanking,success,2025-12-13T20:00:00
PAY762,B793,110.28,card,success,2025-10-04T19:17:00
PAY763,B794,62.93,card,success,2025-12-02T17:12:00
PAY764,B795,36.62,wallet,success,2025-12-02T09:26:00
PAY765,B796,41.48,card,success,2025-10-29T02:58:00
PAY766,B797,93.52,wallet,success,2026-01-11T07:04:00
PAY767,B798,43.94,wallet,success,2026-01-11T19:04:00
PAY768,B799,95.5,card,success,2025-10-06T19:52:00
PAY769,B800,108.08,netbanking,success,2026-01-14T06:30:00
PAY770,B801,16.56,card,success,2025-12-04T05:30:00
PAY771,B802,28.06,upi,success,2025-11-22T18:37:00
PAY772,B803,48.84,wallet,success,2025-11-03T10:51:00
PAY773,B804,19.82,card,success,2025-11-11T14:09:00
PAY774,B805,65.08,card,success,2025-12-23T19:55:00
PAY775,B806,27.46,wallet,success,2026-01-17T08:59:00
PAY776,B807,20.86,card,success,2026-01-27T09:19:00
PAY777,B808,12.05,netbanking,success,2025-11-07T08:15:00
PAY778,B809,44.82,wallet,success,2025-10-13T10:52:00
PAY779,B810,173.92,card,success,2025-11-01T19:19:00
PAY780,B811,122.7,netbanking,success,2025-12-16T03:00:00
PAY781,B812,14.24,netbanking,success,2025-11-05T20:56:00
PAY782,B813,13.27,wallet,success,2025-10-31T18:27:00
PAY783,B814,46.62,netbanking,success,2025-12-27T19:45:00
PAY784,B815,76.65,wallet,success,2025-11-27T21:18:00
PAY785,B816,108.54,card,success,2026-01-04T12:33:00
PAY786,B817,102.84,wallet,success,2026-01-05T20:49:00
PAY787,B818,77.13,upi,success,2025-11-04T18:26:00
PAY788,B819,70.26,wallet,success,2025-12-05T18:41:00
PAY789,B820,36.46,upi,success,2026-01-03T13:12:00
PAY790,B821,53.0,netbanking,success,2026-01-23T16:51:00
PAY791,B822,31.08,netbanking,success,2025-10-28T18:43:00
PAY792,B823,23.38,upi,success,2026-01-17T15:24:00
PAY793,B824,33.44,upi,success,2026-01-25T15:43:00
PAY794,B825,236.22,card,success,2025-12-13T09:40:00
PAY795,B826,134.64,wallet,success,2025-10-15T22:59:00
PAY796,B827,37.7,netbanking,success,2026-01-18T07:36:00
PAY797,B828,45.27,netbanking,success,2025-12-03T19:31:00
PAY798,B830,20.89,wallet,success,2025-11-15T13:50:00
PAY799,B832,46.58,netbanking,success,2025-12-12T16:13:00
PAY800,B833,68.56,card,success,2025-11-10T14:53:00
PAY801,B834,36.33,wallet,success,2025-10-17T13:19:00
PAY802,B835,169.95,upi,success,2025-10-20T19:06:00
PAY803,B836,18.15,netbanking,success,2025-11-03T14:20:00
PAY804,B837,59.26,netbanking,success,2026-01-21T20:29:00
PAY805,B838,147.92,upi,success,2025-12-02T13:42:00
PAY806,B839,76.5,netbanking,success,2025-11-05T19:58:00
PAY807,B840,83.13,netbanking,success,2025-12-07T09:50:00
PAY808,B841,29.58,netbanking,success,2025-10-28T12:18:00
PAY809,B842,118.62,wallet,success,2025-10-17T08:49:00
PAY810,B843,64.8,upi,success,2025-10-06T18:45:00
PAY811,B844,48.02,card,success,2025-11-17T19:54:00
PAY812,B845,73.77,card,failed,2025-12-29T09:46:00
PAY813,B846,15.56,upi,success,2025-10-28T06:48:00
PAY814,B847,214.08,wallet,success,2025-12-08T20:52:00
PAY815,B849,57.58,upi,success,2025-11-22T00:56:00
PAY816,B850,71.54,upi,success,2025-12-13T08:11:00
PAY817,B851,79.1,upi,success,2025-12-02T20:36:00
PAY818,B852,39.14,wallet,success,2025-11-22T07:21:00
PAY819,B853,97.8,upi,success,2025-11-30T09:37:00
PAY820,B854,97.64,wallet,success,2025-11-18T15:40:00
PAY821,B855,68.79,card,success,2026-01-18T08:38:00
PAY822,B856,35.96,upi,success,2025-12-02T12:35:00
PAY823,B857,175.89,netbanking,success,2025-12-08T08:49:00
PAY824,B858,63.42,card,success,2025-12-17T03:16:00
PAY825,B859,37.65,upi,success,2025-11-22T18:03:00
PAY826,B860,63.83,upi,success,2025-11-02T19:14:00
PAY827,B861,29.85,upi,success,2026-01-18T08:18:00
PAY828,B862,88.89,upi,success,2025-11-30T12:09:00
PAY829,B863,251.0,wallet,success,2025-10-27T20:12:00
PAY830,B864,48.35,wallet,success,2025-11-17T12:14:00
PAY831,B865,36.36,wallet,success,2026-01-25T15:22:00
PAY832,B866,71.22,netbanking,success,2025-12-28T10:17:00
PAY833,B867,27.29,card,success,2025-11-14T15:19:00
PAY834,B868,76.95,card,success,2025-10-08T07:44:00
PAY835,B869,48.16,card,success,2025-10-11T06:11:00
PAY836,B870,12.12,wallet,success,2025-12-12T11:36:00
PAY837,B871,175.86,wallet,success,2025-12-14T14:05:00
PAY838,B872,20.08,card,success,2025-11-04T04:17:00
PAY839,B873,43.06,card,success,2025-12-29T08:53:00
PAY840,B874,47.52,upi,success,2025-12-04T07:03:00
PAY841,B875,65.07,wallet,success,2026-01-06T18:26:00
PAY842,B876,131.01,card,success,2026-01-23T18:59:00
PAY843,B877,89.84,card,success,2025-11-15T19:43:00
PAY844,B878,70.98,netbanking,success,2025-10-20T14:38:00
PAY845,B879,149.46,card,success,2025-12-26T19:49:00
PAY846,B880,225.68,upi,success,2025-12-07T18:42:00
PAY847,B881,62.19,card,success,2025-11-23T15:34:00
PAY848,B882,106.8,upi,success,2025-10-27T18:15:00
PAY849,B883,196.08,wallet,success,2025-12-17T08:12:00
PAY850,B884,23.41,netbanking,success,2025-10-02T18:05:00
PAY851,B885,16.05,upi,success,2025-12-31T08:18:00
PAY852,B888,24.64,upi,success,2025-10-19T10:59:00
PAY853,B889,88.92,card,success,2026-01-05T18:03:00
PAY854,B890,195.56,netbanking,success,2025-10-27T16:39:00
PAY855,B891,170.88,card,success,2025-11-18T19:40:00
PAY856,B892,61.44,card,success,2025-11-29T06:42:00
PAY857,B893,125.88,netbanking,success,2025-12-19T19:05:00
PAY858,B894,278.4,card,success,2025-11-12T20:31:00
PAY859,B895,24.23,card,success,2026-01-20T17:20:00
PAY860,B896,41.24,card,success,2025-10-02T07:01:00
PAY861,B897,29.34,wallet,success,2025-12-05T18:38:00
PAY862,B898,46.97,upi,success,2025-10-16T08:00:00
PAY863,B899,89.2,upi,success,2025-11-02T07:01:00
PAY864,B900,90.22,card,success,2025-12-14T19:56:00
PAY865,B901,35.36,wallet,failed,2026-01-14T05:33:00
PAY866,B902,100.36,netbanking,success,2026-01-27T09:25:00
PAY867,B903,38.78,netbanking,success,2025-12-15T16:46:00
PAY868,B905,57.96,netbanking,success,2026-01-05T16:56:00
PAY869,B906,19.07,card,success,2026-01-03T13:24:00
PAY870,B907,81.72,card,success,2025-12-25T04:41:00
PAY871,B908,101.52,upi,success,2025-11-12T17:40:00
PAY872,B909,46.84,upi,success,2025-10-06T14:57:00
PAY873,B910,70.53,netbanking,success,2025-12-01T09:14:00
PAY874,B911,57.66,netbanking,success,2026-01-21T11:22:00
PAY875,B912,55.26,netbanking,success,2025-11-15T12:48:00
PAY876,B913,50.88,card,success,2025-10-02T02:28:00
PAY877,B914,53.74,netbanking,success,2025-10-27T09:56:00
PAY878,B915,104.69,netbanking,success,2025-10-20T13:37:00
PAY879,B916,224.46,upi,success,2025-10-20T07:06:00
PAY880,B917,19.77,wallet,success,2025-10-25T21:00:00
PAY881,B918,120.08,card,success,2025-11-12T20:43:00
PAY882,B919,143.28,netbanking,success,2025-11-04T03:58:00
PAY883,B920,36.39,netbanking,success,2026-01-08T08:55:00
PAY884,B921,211.56,wallet,success,2025-11-27T14:30:00
PAY885,B924,156.39,wallet,success,2025-10-13T17:22:00
PAY886,B925,92.7,upi,success,2025-12-03T19:32:00
PAY887,B926,39.64,netbanking,success,2026-01-06T11:51:00
PAY888,B927,102.1,netbanking,success,2025-11-18T15:31:00
PAY889,B928,24.88,netbanking,success,2025-11-28T19:13:00
PAY890,B929,80.97,card,success,2025-10-08T15:12:00
PAY891,B930,60.95,wallet,success,2025-10-12T20:08:00
PAY892,B931,73.55,card,success,2025-10-29T03:30:00
PAY893,B932,83.1,upi,success,2025-11-23T17:20:00
PAY894,B933,48.6,netbanking,success,2025-11-13T08:04:00
PAY895,B934,28.76,card,success,2026-01-08T20:10:00
PAY896,B935,89.45,netbanking,success,2026-01-13T09:52:00
PAY897,B936,24.49,card,success,2025-12-15T18:56:00
PAY898,B937,23.11,card,success,2025-10-25T21:59:00
PAY899,B938,55.56,wallet,success,2025-11-10T07:18:00
PAY900,B939,34.81,wallet,success,2026-01-20T06:20:00
PAY901,B940,274.92,netbanking,success,2025-10-23T07:25:00
PAY902,B941,21.86,wallet,success,2026-01-27T08:31:00
PAY903,B942,70.17,card,success,2026-01-18T07:03:00
PAY904,B943,58.24,wallet,success,2025-11-14T12:05:00
PAY905,B944,16.62,card,success,2025-10-02T06:22:00
PAY906,B945,272.4,netbanking,success,2025-10-08T23:59:00
PAY907,B946,20.12,netbanking,success,2025-12-26T09:04:00
PAY908,B947,42.5,upi,success,2025-12-20T12:05:00
PAY909,B948,67.41,card,failed,2025-12-17T10:42:00
PAY910,B949,94.53,upi,success,2025-11-06T08:32:00
PAY911,B950,45.95,netbanking,success,2025-11-19T16:09:00
PAY912,B951,69.22,upi,success,2025-10-23T04:55:00
PAY913,B953,29.96,netbanking,success,2026-01-16T08:13:00
PAY914,B954,75.82,wallet,success,2025-12-27T21:47:00
PAY915,B955,39.03,wallet,success,2025-12-12T20:28:00
PAY916,B956,22.82,netbanking,success,2026-01-01T15:38:00
PAY917,B958,37.33,upi,success,2026-01-16T18:26:00
PAY918,B959,47.39,netbanking,success,2025-12-30T08:28:00
PAY919,B960,203.0,netbanking,success,2025-11-10T18:22:00
PAY920,B961,109.35,netbanking,success,2025-10-22T12:32:00
PAY921,B962,36.18,netbanking,success,2025-10-23T21:17:00
PAY922,B964,64.32,upi,success,2025-10-26T18:07:00
PAY923,B965,93.82,netbanking,success,2026-01-06T08:54:00
PAY924,B967,22.76,wallet,success,2025-11-22T15:38:00
PAY925,B968,63.76,wallet,success,2025-10-21T09:22:00
PAY926,B969,38.78,card,success,2025-11-26T20:32:00
PAY927,B970,40.93,wallet,success,2025-10-19T07:04:00
PAY928,B972,123.56,wallet,success,2025-10-26T16:35:00
PAY929,B973,52.2,wallet,success,2025-11-22T17:17:00
PAY930,B974,85.08,netbanking,success,2025-11-07T06:54:00
PAY931,B975,29.36,card,success,2025-12-10T14:54:00
PAY932,B976,111.87,card,success,2026-01-15T13:46:00
PAY933,B977,45.74,card,success,2026-01-13T19:35:00
PAY934,B978,206.44,card,success,2025-12-24T19:57:00
PAY935,B979,32.7,upi,success,2025-11-20T07:59:00
PAY936,B980,96.3,netbanking,success,2025-12-07T20:47:00
PAY937,B982,115.46,wallet,success,2025-10-15T19:30:00
PAY938,B983,11.4,upi,success,2025-12-16T14:23:00
PAY939,B984,18.3,card,success,2025-12-01T08:28:00
PAY940,B985,46.68,upi,success,2026-01-03T12:26:00
PAY941,B986,56.5,card,success,2025-11-09T13:26:00
PAY942,B987,55.53,upi,success,2025-11-19T06:54:00
PAY943,B988,122.7,upi,success,2025-12-19T09:31:00
PAY944,B989,19.54,wallet,success,2025-10-20T08:38:00
PAY945,B991,127.5,upi,success,2025-11-06T09:59:00
PAY946,B993,39.72,wallet,success,2025-10-23T07:43:00
PAY947,B994,19.68,netbanking,success,2025-11-28T19:55:00
PAY948,B995,12.18,card,success,2025-10-21T13:04:00
PAY949,B996,24.42,wallet,success,2026-01-28T19:33:00
PAY950,B997,53.85,card,success,2026-01-20T20:07:00
PAY951,B998,54.84,netbanking,failed,2025-12-21T19:12:00
